FileName,cluster
0X2D8BD5AF3B8DED9C,2
0X2D909B4FCF030F77,1
0X2D93EB042A3DB0E2,1
0X2D9566C4D06D6F28,2
0X2D958648FECCDF1E,2
0X2D982113D0EC3AA0,0
0X2D9DB9841B21B473,1
0X2D9E50E6BDB7CF9,2
0X2DA55EE48DCFCD80,1
0X2DA7DA5B3CBF9227,2
0X2DA998F63F173C44,1
0X2DA99F9FC1DAD8A9,1
0X2DAD48A6BD57C623,1
0X2DAE446A22A6038,1
0X2DB1613A3E1C52F3,1
0X2DB1F8801485264A,1
0X2DB87473EC321C75,0
0X2DC165EBD4F6A499,1
0X2DC355CC1C2B3876,1
0X2DC8C2A8797096FA,1
0X2DCE146E4AE80A3D,1
0X2DD4B303E3F4FCB5,1
0X2DD603AC2C74F6EC,2
0X2DD74DF5EE1C2986,1
0X2DDA61D944C9F9C3,1
0X2DDFB92556009B4C,1
0X2DE30D01995BB762,1
0X2DE58B024738E3C7,1
0X2DE5DE59AE16AF82,1
0X2DE6608CDEC4A536,1
0X2DE6FC105DDE8B38,1
0X2DEC11BFCC04AD8,1
0X2DEDA110B28EFD48,1
0X2DF0CD09785D2C10,1
0X2DF88C27BB20C25D,1
0X2DFB4F76758EF666,1
0X2E0036AF7A9C970E,1
0X2E00AD0FD28287B9,0
0X2E03541DE1D78F8C,1
0X2E041070DF3C0BCD,1
0X2E08BE7843E94F2C,1
0X2E0A75B64C955D2F,1
0X2E0FDC08CC93A3C6,1
0X2E10D578B99BF9F3,1
0X2E1476D1A5C2BA29,1
0X2E17DD438B26829,1
0X2E19B6DE8518F7FD,1
0X2E1C7FD7AF5F7124,2
0X2E1EAA6DEAA3C9A4,1
0X2E1EF8E244CECCFD,1
0X2E2A4F7D4604622F,1
0X2E2E861DD589D587,2
0X2E2FB299A22B2B76,1
0X2E38C47AC9A2A3E6,1
0X2E407BCA61BDF192,1
0X2E410E770355AAC2,1
0X2E42A13CDA91A601,0
0X2E462984BEAE8FCD,1
0X2E46B7FD40A6955D,1
0X2E47B387F4355FB3,1
0X2E4CC2441CFABDB0,1
0X2E52102EE379C357,1
0X2E5298542F1F9C97,1
0X2E580D3095F8413D,1
0X2E5D1A5A950E394A,1
0X2E5D7030DC1C9FBC,1
0X2E5EDA11D632F50,1
0X2E61656CEDFA0B02,2
0X2E636FB653B4D46,2
0X2E707E80B324D9F8,1
0X2E711400B03C543B,1
0X2E71FF0BAAC3BEC1,1
0X2E733C8B779C06B7,2
0X2E74B3A21BA7934E,0
0X2E77A82F2D70D940,2
0X2E7C63C6E680E0FD,1
0X2E7D89B9C53F4DBF,1
0X2E8342A7771D0391,2
0X2E879F97E4C4DB87,1
0X2E8A4D028176C17A,1
0X2E8CF6423EA1B7EC,1
0X2E908EB5E89DD099,1
0X2E924753D4D5ED2A,2
0X2E94465751550B92,1
0X2E9602C7CB2FD797,1
0X2E9AEFC26169C304,1
0X2E9E2C168789FA46,2
0X2EA240C55AAD9858,1
0X2EA4BD879EEE7D43,1
0X2EA8A7FE9B5CD93E,0
0X2EADDC6889C08ABC,1
0X2EAF0F81176431E0,2
0X2EAF0FCB979CE980,1
0X2EB2CC02E37A1070,1
0X2EB39D9717E466FB,1
0X2EB86B8EAE0A26F0,1
0X2EB93A2E4548142E,2
0X2EBCFAC54E08438,1
0X2EC24D55FD3FC423,1
0X2EC2E75D27C6F224,1
0X2EC3A1A5F3971273,2
0X2EC3E1044DE5412D,2
0X2EC46449B60FD85B,1
0X2EC469A29DD619FF,2
0X2EC98D548B0A3542,1
0X2ECD35E6B98033EB,1
0X2ECE3ECC0BF62256,1
0X2ED5BE4B6181065A,0
0X2ED852A3EC97B2E1,2
0X2EDA3A769536EEF8,2
0X2EDDFC5697535B9C,2
0X2EDF6921AA560E72,2
0X2EE0A304184B797,1
0X2EE1815F10D8A1F,2
0X2EE56F270D208DF2,1
0X2EE5F2D684F133AA,1
0X2EE799C4FDC049DB,1
0X2EEB52E916176270,1
0X2EF360C2BADB742,2
0X2EF6FF02EC002834,2
0X2EF985AA40F1925D,1
0X2EFB024B09168681,2
0X2EFB608A1CC1437F,1
0X2F064717C2ADEB37,1
0X2F094CEC2EEA4606,2
0X2F0A8FC115DF5430,1
0X2F0CAB93EBD17678,1
0X2F0CC49D6B277135,1
0X2F0F6CF2E9C4A169,1
0X2F102F29E46CC1C0,1
0X2F11637431660144,2
0X2F15468C912C8E60,1
0X2F15D09454E8628C,2
0X2F178A2E89C73B5,2
0X2F1E80FB8078C3E8,1
0X2F1EFBACA8FA6CB5,1
0X2F21A058E2B8304A,1
0X2F290311A5574772,1
0X2F29E8E7691D0E32,2
0X2F2A34E211A5A1FE,2
0X2F3141F00A232601,1
0X2F32F1458812322B,2
0X2F332BC4ACA747A0,2
0X2F35B6AE58B2D4A4,2
0X2F38FFD4351DB77B,1
0X2F3A223D2AC5A8C9,1
0X2F3ABF4B8389713F,1
0X2F3CE7185C80B272,1
0X2F3DCD66E67791C0,0
0X2F405D88DA52F20D,1
0X2F51B5A594D13CC4,1
0X2F5250C07A31A531,1
0X2F55C5011B932EE5,0
0X2F57AD6F6A61BD37,1
0X2F57AF57EBACCEB,1
0X2F588214D2744257,1
0X2F59305E0FDCC775,1
0X2F5B2D5DBDD28F66,1
0X2F60720EDEDB2B84,1
0X2F65820B1076710D,2
0X2F694951F67DF1B1,1
0X2F6973744CFA87D7,1
0X2F6DD3F418E35400,1
0X2F71399035F475FB,1
0X2F73A1716262CBE0,1
0X2F763FE2C438D16,2
0X2F778DF5E4DA96AD,1
0X2F7B172A664C6989,2
0X2F7E24BFBA3AA884,1
0X2F7EF90430E9370C,2
0X2F80BA0880335F5B,2
0X2F8172CBAC91EBCE,1
0X2F82938DF2A52427,1
0X2F839D43FB3ABB20,2
0X2F86CEC86F015C5D,1
0X2F874518FF81C895,1
0X2F8B4FE7F10C9FA1,1
0X2F9151F662C9CD76,1
0X2F92E6A93BE81557,1
0X2F99E4F6D932876F,1
0X2F9E2329B851C361,2
0X2F9F41180785BAB1,1
0X2FA10595E74036E6,2
0X2FA3584A1A60A7BE,1
0X2FA3FF89B166D768,1
0X2FA600708C8C76CA,0
0X2FA6F6D940DD7CEC,2
0X2FA86741F726D47C,1
0X2FA98A8EA1D32AE4,1
0X2FAA908FAA937E75,2
0X2FAAC59C895C5441,1
0X2FAB42A57418EC49,1
0X2FAD587DA2A84649,1
0X2FADE9E508CBEBBB,1
0X2FAFDA5737784951,1
0X2FB094DB8A50D559,2
0X2FB0B822B78A2E22,1
0X2FB2FF3DCA860716,1
0X2FB599E81FD49B1F,1
0X2FB96B1F06BA9765,2
0X2FBC0AB4967074E9,2
0X2FCB95682388D5A3,1
0X2FCD60103356EECD,1
0X2FCD96B6D495DDCB,1
0X2FCF352447197479,2
0X2FCF4A3A64516275,2
0X2FCF6321B94208F9,1
0X2FCF84F7FD763713,1
0X2FD13114B6B7BA39,1
0X2FD727869D3D7132,0
0X2FDDCD0EE2DAB2E0,2
0X2FDECA4EA592C887,1
0X2FDF24DB8EF1CE4D,1
0X2FE7BCA20D009E39,2
0X2FE828B7456FE840,1
0X2FE99C7939456141,2
0X2FEC1EA391B6A3BB,2
0X2FF0C9AF0BDAE066,2
0X2FF33D4035E666DB,1
0X2FFB2D1F3A52F4AF,1
0X2FFB8AB1CBB7C3D,1
0X2FFF24580B67B985,1
0X2FFF4396044B9599,2
0X2FFFF8FC560376F0,1
0X30031EC6E173237B,2
0X30095431B14EB3DF,1
0X300AA381A5509008,2
0X300D3D8177BE07A6,1
0X300EB440D348F45,1
0X3011B1FF13AA6C42,1
0X30162222B586A328,1
0X3016B7ECCCEAE02C,1
0X30191C05574D0257,1
0X3023ECB2216511F0,2
0X302567FE70174845,1
0X30274DCF9BBA567F,0
0X3027FD45B2C26E6B,1
0X302819E258912025,1
0X302995669B66A122,1
0X3029C3C640B5EFD9,1
0X302B5A67D2FD528F,1
0X302DC89F8DBB4E72,2
0X3031FD2072E91F1F,1
0X303266C9753A9221,1
0X3032DD7D5F77DC37,2
0X303781B228664E4,1
0X3038AF85DAEA33AF,1
0X303B6560E7903370,2
0X303FBC993DCFFA5A,0
0X304072964F9FED96,2
0X30478F96BBD1A142,1
0X3047DAECF3BF4F35,2
0X30498000742D4D19,1
0X304BECC72FD64162,1
0X304F73AE14FCAAEE,2
0X304FEB38430F6379,2
0X305357FDBA449A7E,2
0X3057B68614333EF5,1
0X305A08AAFCD0F1B,2
0X305C73A65134962D,2
0X305DA6109DF57F3E,1
0X306001BA85006E21,2
0X306089480560F2CB,1
0X30623CFE5E3AD181,2
0X3062BAD834AAB2A3,2
0X3064D2C12E6718AD,1
0X3064DF4DEEA10F77,2
0X306F42A51FFEB3CD,2
0X3070B9FC19EEA1A8,2
0X3073CB032B344F83,2
0X3074A91A06F3DF4F,0
0X3077040EC90D916D,1
0X30789B87116B381C,1
0X307C147F99088E0E,2
0X3086B124F7E9C217,2
0X30875E172CAE1B6E,1
0X308F6D2FF3555209,1
0X3091FF4E0AE5D57C,2
0X309525C0BF6240C0,2
0X3096BB5F01A3E901,0
0X309AD0F57E1C81B2,1
0X309C2F4CC7C29F55,2
0X309E151E82DD9D94,2
0X30A216CE9B22EF5,1
0X30A55286F1F00DD9,1
0X30A9476068D69B16,2
0X30ADD91111F35C41,1
0X30AFF793AC29BD2B,2
0X30B39D3B28B492C0,2
0X30B3AAE38D19F95A,2
0X30B768205DDFE981,2
0X30B78D6996933B74,1
0X30BABD45D8570AD3,1
0X30BFDB06375733D1,1
0X30BFEEB4102D358F,2
0X30C23954381AEB00,1
0X30C6E212959E3A90,1
0X30CAEB4DADB146B,2
0X30CB7DA75CA8487B,1
0X30D3622EBC82AC5F,1
0X30D3A903D183E50E,1
0X30D3D4670D1960CB,1
0X30D49694BD3BE8E1,1
0X30DC735C9465A19B,2
0X30DD2E0EFB94A0C3,1
0X30DD64890676EF7D,1
0X30DF42C999969D67,1
0X30E04350F8CE348B,1
0X30E33024CE9DF8E9,2
0X30F0CADB380AFD41,1
0X30F59532488B7385,1
0X30FC08C8A542EB2F,1
0X30FEEEFC74A8F437,1
0X310589D4CDC13146,1
0X31066B9B6C089130,1
0X31091C108B79BD8D,1
0X3112D11F241CFEC2,1
0X312454CBA4A7D4F2,1
0X3125B96D71B7821B,1
0X312D452CAA7E64C1,1
0X312EF19F60FD492,2
0X312EF87AE19B3E5,2
0X3135870672917B2E,2
0X31393277CDB5A7CC,1
0X313BCE11B5A12F4E,2
0X313D7019ACE708FD,1
0X313E1E99DB1C98DB,2
0X314192FBA6E19068,0
0X31454136B3094167,2
0X314D25279BC64DCC,1
0X3153B66CE568125A,2
0X3154AED0655FDFA,1
0X31561CB66585395A,1
0X31564EE859AF143C,1
0X3157875A82E09BD4,2
0X3157CB3AA918DBE4,1
0X3157CB9999A6EAA7,1
0X31609610BF62EABF,1
0X31612E3EF6C6CE3C,2
0X316B2586E85BB7B4,1
0X316DE42557C8197,1
0X31728075F994A2C9,2
0X31765EFF76DA69F2,1
0X317B80B024DEF142,1
0X317E4342CFF4F82C,1
0X317E86FC42ABB6C4,1
0X317F9211C2AFCAA8,1
0X3180E8CFE4B3CE1B,2
0X3182DE90EDD4C06A,2
0X3184922BBFE6CAA7,1
0X318678A29B2FB80F,1
0X3186FFAF6AEAC0E0,2
0X31875024C412A9E,1
0X318B72F1FF654675,1
0X318BF49FD37428B3,1
0X31919E16542CBF1D,1
0X3191F7851F57ECC5,1
0X3193A277D6B5C956,1
0X3196BBF36C80C73B,1
0X31A6794877687D25,0
0X31A818859E10C195,1
0X31AC494B44342BAE,2
0X31B076E2421E08E4,1
0X31B3F20AC08B5491,1
0X31B6E6B67B97806A,1
0X31C2B92D52D9835B,2
0X31C63F2F632AFE59,1
0X31C69C4046D1289B,1
0X31C71452F1441C6E,1
0X31C7FC69D6C348EA,1
0X31D148279BA1B88D,2
0X31D2ECB813466DEF,1
0X31D2ED1154B10621,1
0X31D3AE2E06F1566E,1
0X31D48B2763D0524F,1
0X31D5F0DB04CEBE74,2
0X31D873405F58E85E,1
0X31E20056D742A8B3,1
0X31E24F0580C988DC,1
0X31E2CCEE26A37C66,1
0X31E539C27D120BDE,1
0X31E7130E8CEF4E12,1
0X31EE1F0D632DEED0,2
0X31F4E5CAC0DE0D41,1
0X31F9215CE617A607,2
0X31FBF37FB7668A25,1
0X31FCB82628884EF3,0
0X31FCC04D7162E128,1
0X32045C0F3B6461A0,2
0X3206DD7C0738E9DD,1
0X320A26606B6ADA37,1
0X320AD06F26E9FD6C,0
0X321008E037A779B8,1
0X3210E8ECEF2256E7,1
0X32117E92121B16F3,2
0X321656F897378A94,2
0X321A0EF32BCBC550,2
0X321D8D51EFB9BA5C,1
0X321EBCC21FE8C856,1
0X322499B7AF82988E,1
0X3224EE34E8450170,2
0X3226DADAA3C82456,2
0X322927F6CCD46338,2
0X322A355CF59F2B40,1
0X322AD1DF704CA51,2
0X322C61C9E15C0DDB,2
0X32312BC4DF1CD8A3,2
0X32340D2C15869C0A,1
0X3237F0FD286478F9,1
0X32397CFF9BBD05C3,0
0X323BF010EA16C00C,2
0X323C358CAEAB7E3B,2
0X3249BC61F85F145F,1
0X324A55CC446CDAC2,0
0X324B3671E0084467,1
0X324D566949BA5E4A,1
0X324D5ED9263EE7D0,2
0X3255DC6631CBE0EE,1
0X325E7B3148ED7759,2
0X325F7A4C97D4DBAF,2
0X3263F90D7E0EC197,1
0X326722FDA159FB67,0
0X32692F7C7ED077C5,1
0X3269691452F4F42A,1
0X326ABE058F8ACB8D,1
0X3275A62B32E854D5,1
0X32793DD199C99CEA,1
0X3285FE374F563092,0
0X3289775294422CD9,1
0X328A9B4F2821F941,1
0X328BD28D092FCAC4,1
0X328E6B9F2BE3343F,1
0X329210815212AA6A,1
0X3296B7D992D8EF77,1
0X32A27346773DADC8,1
0X32A3B50290C0920B,1
0X32A7E7D83FC9AB4D,1
0X32A800B7CCBE3258,2
0X32AEF2B955391F03,1
0X32AFF6A0BED73A67,1
0X32BA30438E83A84,1
0X32BC15EF20DA1BD9,1
0X32BD73DC6E258DB,2
0X32C032EAEE7813E7,0
0X32C32159B97474E4,0
0X32D38BB19B226A8C,1
0X32D4DA8EABE4418C,2
0X32DB42B7457ECACB,1
0X32DC806BF959BA14,0
0X32E508370DC978B,2
0X32E79594A10EDF5F,2
0X32EE41A1B84B6A14,0
0X32EEB965CE009046,1
0X32EFE97394069284,1
0X32F2F0DB38AB8F0E,1
0X32F6A3D09D55F15,0
0X32F8AD6F7FAA5FA1,1
0X32FC6DD96FD01C1E,1
0X32FDD6BF12B089E1,1
0X32FFE959DFD8A7FA,1
0X330D6A7AA5B79576,1
0X330E6856301BBF9A,1
0X33102FE7080DF430,2
0X331101FA7F150A51,2
0X33129CC972FD945A,1
0X331371BEC12BCA1D,1
0X33155387C61B9F96,1
0X3315BE64B4EFA2E0,1
0X3317BCA5B123B1DA,1
0X3319F092B34E5C6E,2
0X331A9942531AF159,1
0X331C177536F2D6A7,1
0X331E30E9C34D156B,2
0X331E4B6F94DAA79F,1
0X331F3DCBF76715B8,2
0X331FA2EFD16DD71F,2
0X3322B56BD6D0A2DA,1
0X3322CB5CF2D2DFDC,2
0X332303C99316EA31,1
0X3323D09B5F9FD9E2,2
0X33270551FC06E368,1
0X3327607103BF5410,1
0X332B4C68C60E40D4,1
0X3330641518FE2774,1
0X3331B6D11597103D,1
0X3331CE57D8978B42,2
0X33343944D242ACF2,1
0X333986F8FA0EE679,0
0X333A6598916DD19,1
0X333F90C4D2DB981A,1
0X333FD98F27A8A355,0
0X3342A007765C4B9D,1
0X334387311D165778,1
0X3344182832A27669,2
0X3345EE0460BEFF23,0
0X3345F2E187DBB431,2
0X334B87F0729817FB,1
0X334CC02665FB2A7C,2
0X334D7C64AAB53CD,0
0X334F8452094FF33E,1
0X3351369E8117D69F,1
0X335537FEEA365B7F,1
0X3355C64DA540919A,2
0X335B5FC2607A30BE,1
0X335BC6AA17BC0556,1
0X3361443607342447,2
0X33646D65192ECB1B,1
0X33684EDE3D2A8403,2
0X336E68E12F89AB87,1
0X336FEFA48BEDADD9,1
0X337135AA2B0C8A89,1
0X3372DC50E0B65B09,1
0X33763ECB684188DA,1
0X3377F80F64924FF6,1
0X3378E1497A371427,1
0X337BC0A792EAA058,2
0X337C7EAD926FC8D1,0
0X33801E24EDECD5DE,1
0X3380B75705B84B6A,1
0X3386474C986AC6E0,2
0X338A79C8EE1DC1EE,1
0X338B2143E28692C3,2
0X3392A216139E5076,1
0X3394222B4D42120E,1
0X3395476F5A327AEC,1
0X339CE86F29AF16AC,1
0X339EDBDA0782AA12,1
0X339F99A07CA3DDE6,1
0X33A5EAE97F02CAC5,1
0X33A69D89DA1BF30B,1
0X33AF76D527A55F61,0
0X33B2731B3D69C2E8,1
0X33B47388D301E9B9,1
0X33B931135755C02D,2
0X33BB0E79E1949B78,1
0X33BECF6DE6E8D68B,1
0X33BF00D55528C824,1
0X33BF24BE8114D6EF,2
0X33C02A3FE1E3BB60,1
0X33C06F70A505E8A4,1
0X33C1CE560C2A94F7,1
0X33C3D95C20A0D931,1
0X33C5FAF146604827,1
0X33C791E1689C2726,2
0X33CB7178EBFA4CC8,2
0X33CE722927824933,2
0X33D18DF74CDD4C2A,1
0X33D2E42B24A37393,1
0X33D4E36501CE4BB3,2
0X33D4F7277E4B9E25,1
0X33D5FF46E1A2274,1
0X33D6C37E2BE30F7C,1
0X33D87F30AE9C9DB6,1
0X33DC70DA3600D15D,1
0X33DC75C67339384A,2
0X33DF960A6BD847AD,1
0X33E0EF504880E70C,2
0X33E127FCB951ED9C,1
0X33E4547677604CF2,1
0X33E9BEA41552C6F3,1
0X33EA067E1BF77EFA,1
0X33EA3705CEBB74DA,1
0X33EAE0F44B7618C1,1
0X33EBABBCE09F2DAE,1
0X33EC93EAFBBD0C5E,1
0X33ED9A0B02AAACFA,2
0X33EE0DCD5DC58B4C,2
0X33EF85BEFE8A25A1,2
0X33EFAD3CC44F65D2,1
0X33F1D582C99188E6,1
0X33F65ADDD00BECF,1
0X33F695DCDDB78E64,1
0X33FAC1D874BC1873,1
0X33FAD88E89C48D24,1
0X33FB3B666A158A2B,1
0X33FEE43E021DA243,1
0X3402A5D3DB11938E,0
0X3402AE2F48D0B71C,1
0X340364B9261E5FD8,2
0X3403D217C07A90BB,2
0X34093F356D30ECBD,1
0X340A15409D548A73,1
0X340D3CA7C92DC723,0
0X341959DF85C5BE6E,1
0X341CD0F8247C3635,1
0X341CE51CF56BDC97,1
0X341D23C239E4D3D3,2
0X341EC20E83B0B356,1
0X3420346582CD97A4,2
0X3422556389DBC33C,2
0X342304BADF69D9F5,1
0X342642887C3B635A,0
0X3427B817F8246DC0,2
0X342BECBDEC226B4B,1
0X342C33B7EFB51C1F,1
0X34307A6B78240F3C,1
0X34346DB8538E9C00,1
0X34371B72F2CA944B,1
0X343BE9ED06FDDBF,0
0X343BF4FF40F55526,1
0X343CD94989ABD688,0
0X343CEAA877051407,1
0X3440ECCBC0B8B0B8,1
0X3446892185071673,2
0X344A1BA4E101C1A3,1
0X344B9B92809DFB2,2
0X3450FE8B316FA595,1
0X34517C9565F4887A,2
0X3452E6F46D1EED03,2
0X345C12B577CFF6AF,2
0X345D4E0B1B2EBAA1,1
0X346296E160818655,2
0X34681486F5F5BA04,2
0X3468566357AA7782,2
0X346A7A8994D823E6,1
0X346C93EAA0D34D61,1
0X3473A41F60063EDA,1
0X34741F168806C3CA,1
0X3475D2DF28CA8EFA,1
0X347C08CBDD9C7630,1
0X348035818233D5AE,2
0X3483EE5D8D715915,1
0X3485FF30A440873D,1
0X3486DE177009C0A7,1
0X3488FD340222E032,1
0X348C1A7ED9165514,1
0X348C4CEA595CD540,1
0X3491A2D8671884AA,1
0X349290B231655FCF,1
0X34937EEA012BAFAC,1
0X3496FC2940AE309C,1
0X349B5DCF9294D081,1
0X34A2487BD238406D,1
0X34A36626F45738E3,1
0X34A57B49B7505FF0,2
0X34A86702D598B94,1
0X34A9A9AC83DB199A,2
0X34AFA7E543D8DB5B,1
0X34B0D3390808FB87,1
0X34B3A7DE20686478,2
0X34B82B9BE9BD2A62,2
0X34BF7E5793966642,2
0X34C0948C7AE2C568,1
0X34C0B1836A741427,1
0X34C1E0788687F5F,2
0X34C21BF64815FE24,2
0X34C28111C4C125E0,1
0X34C6D880282612DE,2
0X34C6E0BADBD81AF9,1
0X34D027E4D5B771F7,1
0X34D68DB928DCDFD8,1
0X34D6A77674B8E6F2,1
0X34DFB8411A045F86,1
0X34E161E07008834A,1
0X34E300A9A15F96BB,1
0X34EB3569B7B1A4DA,1
0X34F1AECC373BB68E,0
0X34F2CEE849DC9CBF,1
0X34F41D6E5B689307,2
0X34F5DA86B3B45492,1
0X34F7CF2069479824,1
0X34FF0D4A53F3B1A7,1
0X3500E28504F6F202,2
0X3503A92D7637451,2
0X35042F01545BC7FB,2
0X350970D6E6E3E907,1
0X350C03638EC233F6,1
0X350E5D4955052AFA,2
0X350F6E738A333B5F,2
0X3511A5055ECF66F0,1
0X35132DA02086E6C9,2
0X3514BFDF02AF7035,1
0X3515B5074318C90A,1
0X3517BDDF3F6BBF6,1
0X351A2752679C0517,2
0X351BBD25D2E2FD44,1
0X351E0C8099E00647,1
0X3524E64F44633A40,1
0X3527A0143356B7F5,1
0X352BAE1138127A5A,0
0X352D7150FCBFA7C1,1
0X353238043903CF38,0
0X3535658F5484B40F,2
0X353B18E085493A52,1
0X353EA59FF849AC98,2
0X3545F8A008B34ED0,2
0X3549E46B61BE286D,1
0X354B37A25C64276F,1
0X354BA7E7B96988A6,1
0X354F4B874AED071B,2
0X3555337FE7F02344,2
0X3559536AF7F794B5,2
0X355CFB6583C8DFAD,1
0X35607DFD91E00F2B,1
0X3562C155F79822B7,0
0X3562CBA08DC6E30F,1
0X35656E25278C4CCC,1
0X356662E85B788616,2
0X356731D116D6F9A0,2
0X3569758159E76E83,1
0X356A6FCC675F2E7D,0
0X356CFAC4B58D6D04,1
0X35701918728819DC,1
0X3571562B40FB6BF6,1
0X3572B6AE5C661529,1
0X3574D795ECA3735,1
0X357717818F4DA337,1
0X3579BDBD3E3E2AF3,1
0X357D90B1EE59CC94,2
0X3585426448E631FA,1
0X3587945D9CB88758,1
0X3587F21A9977747D,1
0X358A9CDF953254F2,1
0X358D5974FC807D32,1
0X358EBA0C393EA18,2
0X3590CC9889D55995,1
0X35935529AAE83D83,1
0X35943DCDA257FB3F,1
0X35995BE8BB3A6D42,1
0X359C6A18604089D0,2
0X35A2E30EB9BB238F,1
0X35A57DE1135380CA,1
0X35A5E9C9075E56EE,1
0X35A78A31D8EC3E08,1
0X35AA6B2F5D6AEF85,1
0X35B6193459F647D0,1
0X35BC863BEC069E1E,1
0X35C02A1D71E0F261,2
0X35CF87872963F067,2
0X35D71675B11A8F12,1
0X35DBF818D1E47758,1
0X35DE4C4E8984305E,0
0X35DE851D8AB0DF91,2
0X35DFFC5BC8995375,1
0X35ED1628AC7789FC,2
0X35F13DAF9D23F2E0,2
0X35F221108BCA1A20,1
0X35F5B1F089772D09,1
0X35FEF9072E3537BB,1
0X3600E5DB8324B05C,2
0X36029F349497FD71,0
0X3606D9A467E6CE63,1
0X3619CA422F4061D1,1
0X3619FBB48260A469,1
0X361BB885534EDDC4,2
0X361CC0F1626A8FC6,1
0X361DB800810D49EC,2
0X36212648EAFF0B89,1
0X36225F52C1D2A015,2
0X36250F8B6C5C2DCD,1
0X36273BA043E4849E,1
0X362AF0DB0ECE89E9,0
0X362FD3C18A57E4AC,1
0X363F29275ABC04D0,1
0X3641C89EB2887277,1
0X3649FD731DF1B5B2,2
0X364A30E94BB38C,1
0X364DAFDC16D92240,1
0X3651598B0EB0AE89,2
0X36558A226D3C4158,1
0X36560A1C88E0899A,2
0X365705882E795EBB,1
0X3658AEF1BA5BFF33,1
0X3659F7222EFAEE84,2
0X365B2E9FB5F6E9A0,1
0X365CD11BB171403B,2
0X365F36B9859AED91,2
0X3662921D976FA535,2
0X3664FA96FA937A15,2
0X3668D2C590A028AD,1
0X36694614F119F8BF,2
0X366AD377E4A81FBE,1
0X366D3126835759B6,0
0X367085DDC2E90657,1
0X36715FD73D74BF39,1
0X3677ED237A9338F4,2
0X3679A40BE82295C8,2
0X367B540BD67522AF,0
0X367CFA84878244FA,1
0X367EF3C5E490D06D,1
0X3680802CE73F0111,1
0X36820DBFCD583F25,2
0X36843785539A004C,1
0X36854BD13E2D4031,1
0X36855520AF004067,1
0X368A36C92FFEC550,1
0X368C8C18EE91FFC2,1
0X368E8CE3FB0A3F96,2
0X368FA2713959D710,1
0X369097280CAAF1E6,1
0X3690E1CA5E40ABD6,1
0X3693781992586497,1
0X3693F13626B9A3E1,1
0X3694A8837AC5F707,2
0X3697C1B485A4B66C,1
0X36980E4A755BAB70,1
0X369B8F063DDD3DDE,1
0X369D9859BEDE11F6,1
0X369F4745D75C926A,1
0X36A70C2755257C5F,1
0X36AD89AAE3FAF892,2
0X36ADC50A0EA70B99,1
0X36AE471FEC81D0F8,1
0X36AEAF74B90CDBD4,2
0X36AEF23E46307423,1
0X36B24AE5ABCC6260,1
0X36B33D2B6530F83E,1
0X36B356D92C89CA77,1
0X36B5FD2DD0218534,1
0X36B7933826909A38,1
0X36B7C4AB8CD4B69E,2
0X36BC020D616A1C3E,0
0X36BC2C060ED9295,1
0X36BD144912D456D8,1
0X36BD2518C9D15985,1
0X36C24B4CC763F804,1
0X36C3A242D0282A79,2
0X36C4E7ECAA2BCBD9,1
0X36C5A15AC7FC6AAA,1
0X36C5DE35959702C2,2
0X36C8D17C4AA7C806,1
0X36CCD2D8878BA51D,1
0X36CFD828F214D7F6,1
0X36D558075BB74018,1
0X36D59A17CA2C77AE,1
0X36DF7F18D6224D8E,2
0X36DFB3273B20DF4B,1
0X36E1B0D2F55F5083,1
0X36E1F0560F36E313,1
0X36E4468C9E659B89,1
0X36E57BE2B11E4E3E,1
0X36E731545F69ECDC,1
0X36EAF76B49E25D66,1
0X36F52C92187D7452,1
0X36F9A84314FD103C,0
0X36FB42EDBD9C3623,1
0X370587577A29EA9,1
0X37065F92C8742D4B,1
0X3706CECB0D52DB89,0
0X370BFF01AB719E61,1
0X371AEF210253C983,2
0X3721BAB9BF06CE82,1
0X3723344573E75E5,1
0X3725F884E49C387C,1
0X3729DC43901DD07A,0
0X37307937DDFA46A9,1
0X3732593549EE8E29,1
0X374099556945A9EA,1
0X3748E23FFEA283C6,1
0X3752924AB02EDDE6,2
0X3754A0841B209E31,1
0X37580FDB4D1D140,1
0X375A84A3AAC32C67,1
0X37671D9D80CCE804,1
0X376C845E9F31E90D,1
0X3771953B5331C326,1
0X3774A913EC0A4ED0,2
0X37761C666D82804F,2
0X377A054F49B13FAE,2
0X377F8EF0A95F368,1
0X378127302CF37356,1
0X378691AE5C1F4D1,0
0X378710053D7ED204,1
0X378B60986C2959FC,1
0X378B99020DEA60BA,1
0X378C9BDA702A27CE,1
0X378E08181E0B8BAA,1
0X378F03AA6A00CE87,2
0X3790431EBFD08B20,1
0X379177330C90F7EA,1
0X3793C26A31FEFF54,1
0X379702FD21B373CE,1
0X379A4AF7F8D17ACB,2
0X379CA9FEA4B8D934,1
0X379D5D1F9907784D,1
0X379DAAC5FF13821B,1
0X37AA5019490DE956,1
0X37AA7B612514A839,1
0X37B267E780801BBA,1
0X37B5700D43C90E67,2
0X37BFEEF205E5ACA3,1
0X37C22AD689BE34F,1
0X37C81FB4C90A9A3E,2
0X37C99A3FE9350BA0,1
0X37D94E893C4F237C,1
0X37D9FB2652E17FC8,1
0X37DA9BFFBB4A5DAE,1
0X37E48E1504E3D89,2
0X37E6E6434A0C815B,1
0X37EB51583A9D8E6C,1
